"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35211","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","12326","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Home (/)","","",""
"","32619","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Our Story (/our-story)","","",""
"","18668","Our Story link navigates to /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — primary navigation links","","",""
"","12452","Nav is visible on Products (/products)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — visible on all main pages","","",""
"","11534","Nav is visible on Our Story (/our-story)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — visible on all main pages","","",""
"","15228","Products link navigates to /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — primary navigation links","","",""
"","9240","Wienermobile® link navigates to /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — primary navigation links","","",""
"","34074","Footer ""Hotdoggers"" → /hotdoggers","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Home (/)","","",""
"","18329","Footer ""Home"" → /","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","15592","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","9151","Footer ""Hotdoggers"" → /hotdoggers","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Our Story (/our-story)","","",""
"","13168","Nav is visible on Home (/)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — visible on all main pages","","",""
"","32959","Brand menu opens and displays all KraftHeinz brand links","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Brand menu (hamburger) — KraftHeinz brand links","","",""
"","19273","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","14411","YouTube link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — social media links have correct hrefs","","",""
"","31224","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Home (/)","","",""
"","33506","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Home (/)","","",""
"","11880","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Home (/)","","",""
"","14575","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Our Story (/our-story)","","",""
"","15293","Nav is visible on Wienermobile (/wienermobile)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — visible on all main pages","","",""
"","14207","Footer ""Home"" → /","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","8223","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Our Story (/our-story)","","",""
"","6983","Our Story link navigates to /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — primary navigation links","","",""
"","6563","Brand menu opens and displays all KraftHeinz brand links","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Brand menu (hamburger) — KraftHeinz brand links","","",""
"","13474","TikTok link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — social media links have correct hrefs","","",""
"","15950","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","13864","Facebook link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — social media links have correct hrefs","","",""
"","8636","Footer ""Home"" → /","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Our Story (/our-story)","","",""
"","20151","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","37811","Wienermobile® link navigates to /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — primary navigation links","","",""
"","37484","Footer ""Hotdoggers"" → /hotdoggers","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","37127","Products link navigates to /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — primary navigation links","","",""
"","14665","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","34292","All brand links point to absolute external URLs","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Brand menu (hamburger) — KraftHeinz brand links","","",""
"","34537","Logo link navigates to home (/)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Header — primary navigation links","","",""
"","34197","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Home (/)","","",""
"","7679","All KraftHeinz service and legal links point to the correct URLs","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — external KraftHeinz links have correct hrefs","","",""
"","8782","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","12761","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","13964","YouTube link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — social media links have correct hrefs","","",""
"","6463","Footer ""Our Products"" → /products","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","33010","All KraftHeinz service and legal links point to the correct URLs","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — external KraftHeinz links have correct hrefs","","",""
"","14941","Footer ""Hotdoggers"" → /hotdoggers","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Wienermobile (/wienermobile)","","",""
"","12458","Instagram link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — social media links have correct hrefs","","",""
"","11539","Facebook link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — social media links have correct hrefs","","",""
"","33335","Footer ""Home"" → /","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Preview] > Footer — internal links navigate correctly > from Home (/)","","",""
"","7496","Nav is visible on Home (/)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — visible on all main pages","","",""
"","4901","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","7589","Nav is visible on Wienermobile (/wienermobile)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — visible on all main pages","","",""
"","14722","Instagram link href is correct","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — social media links have correct hrefs","","",""
"","9564","Nav is visible on Products (/products)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — visible on all main pages","","",""
"","9592","Logo link navigates to home (/)","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Header — primary navigation links","","",""
"","5554","Footer ""Our Story"" → /our-story","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","8112","Footer ""Hotdoggers"" → /hotdoggers","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Products (/products)","","",""
"","10742","Footer ""Wienermobile"" → /wienermobile","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Footer — internal links navigate correctly > from Home (/)","","",""
"","8148","All brand links point to absolute external URLs","chromium","2026-04-30","passed","2026-04-30","Oscar Mayer — Navigation [Production] > Brand menu (hamburger) — KraftHeinz brand links","","",""
